SaleKey,DateKey,ProductKey,BranchKey,EmployeeKey,Quantity,UnitPrice,DiscountRate,TotalAmount,CostAmount,ProfitAmount,OrderStatus,PaymentMethod,Date,UnitCost
253,306,446,5,55,9,194.74,0.15,1489.761,1422,67.76099999999997,مكتمل,أبل باي,2024-11-01,158
254,122,297,5,38,4,184.14,0.0,736.56,536,200.55999999999995,مكتمل,نقدي,2024-05-01,134
255,15,669,5,55,10,174.74,0.1,1572.66,1300,272.6600000000001,مكتمل,مدى,2024-01-15,130
256,270,29,1,63,2,195.7,0.15,332.69,300,32.69,مكتمل,نقدي,2024-09-26,150
257,532,510,4,116,4,279.84,0.0,1119.36,908,211.3599999999999,مكتمل,بطاقة,2025-06-15,227
258,274,206,1,19,1,147.09,0.05,139.7355,115,24.735500000000002,مكتمل,نقدي,2024-09-30,115
259,277,447,1,19,4,566.4,0.2,1812.48,1884,-71.51999999999998,مكتمل,نقدي,2024-10-03,471
260,486,477,5,91,10,364.39,0.15,3097.3149999999996,2770,327.3149999999996,مكتمل,بطاقة,2025-04-30,277
261,235,439,1,118,1,437.59,0.1,393.83099999999996,343,50.83099999999996,مكتمل,بطاقة,2024-08-22,343
262,184,663,2,103,7,150.6,0.1,948.7800000000001,742,206.7800000000001,مكتمل,مدى,2024-07-02,106
264,215,562,5,91,4,515.54,0.15,1752.8359999999998,1588,164.83599999999979,مكتمل,بطاقة,2024-08-02,397
265,49,53,4,54,5,561.24,0.05,2665.89,2175,490.8899999999999,مكتمل,بطاقة,2024-02-18,435
266,487,501,4,54,7,104.91,0.0,734.37,581,153.37,مكتمل,نقدي,2025-05-01,83
267,201,151,2,68,5,541.11,0.0,2705.55,2335,370.5500000000002,مكتمل,نقدي,2024-07-19,467
268,301,754,4,98,3,161.5,0.05,460.275,384,76.27499999999998,مكتمل,بطاقة,2024-10-27,128
269,23,638,1,112,4,372.48,0.05,1415.424,1028,387.424,مكتمل,بطاقة,2024-01-23,257
270,432,770,3,44,2,578.1,0.0,1156.2,830,326.20000000000005,مكتمل,بطاقة,2025-03-07,415
271,218,567,2,103,4,89.87,0.15,305.558,260,45.55799999999999,مكتمل,مدى,2024-08-05,65
272,176,410,5,91,4,62.24,0.0,248.96,196,52.96000000000001,مكتمل,تمارا,2024-06-24,49
273,118,714,3,44,3,184.64,0.2,443.13599999999997,447,-3.8640000000000327,مكتمل,أبل باي,2024-04-27,149
274,266,333,1,41,8,506.59,0.0,4052.72,3184,868.7199999999998,مكتمل,نقدي,2024-09-22,398
275,306,216,1,4,12,487.26,0.2,4677.696,4740,-62.30400000000009,مكتمل,بطاقة,2024-11-01,395
276,511,587,4,36,10,507.95,0.05,4825.525,3570,1255.5249999999996,مكتمل,مدى,2025-05-25,357
277,107,444,2,68,2,429.73,0.1,773.514,622,151.514,مكتمل,بطاقة,2024-04-16,311
278,69,672,2,97,12,544.94,0.2,5231.424000000001,4980,251.4240000000009,مكتمل,نقدي,2024-03-09,415
279,297,706,1,63,1,574.96,0.0,574.96,408,166.96000000000004,مكتمل,مدى,2024-10-23,408
280,405,323,4,90,2,622.33,0.0,1244.66,944,300.6600000000001,مكتمل,تمارا,2025-02-08,472
281,527,308,1,94,7,665.3,0.1,4191.389999999999,3241,950.3899999999994,مكتمل,نقدي,2025-06-10,463
282,476,626,2,65,1,354.02,0.0,354.02,295,59.01999999999998,مكتمل,بطاقة,2025-04-20,295
283,486,73,4,95,11,496.48,0.0,5461.280000000001,4180,1281.2800000000007,مكتمل,نقدي,2025-04-30,380
284,534,298,3,72,6,511.91,0.05,2917.8869999999997,2280,637.8869999999997,مكتمل,مدى,2025-06-17,380
285,177,116,3,44,5,584.65,0.15,2484.7625,2370,114.76249999999982,مكتمل,تمارا,2024-06-25,474
286,325,311,5,75,12,512.96,0.2,4924.416000000001,5112,-187.58399999999892,مكتمل,مدى,2024-11-20,426
287,187,384,5,38,7,148.03,0.1,932.589,721,211.58900000000006,مكتمل,مدى,2024-07-05,103
288,445,193,2,89,5,356.76,0.15,1516.23,1550,-33.76999999999998,مكتمل,نقدي,2025-03-20,310
289,119,505,1,105,2,66.0,0.15,112.2,114,-1.7999999999999972,مكتمل,أبل باي,2024-04-28,57
290,332,448,5,22,7,41.81,0.0,292.67,203,89.67000000000002,مكتمل,مدى,2024-11-27,29
291,243,215,1,112,3,167.1,0.0,501.29999999999995,357,144.29999999999995,مكتمل,بطاقة,2024-08-30,119
292,471,350,2,111,1,463.44,0.0,463.44,372,91.44,مكتمل,بطاقة,2025-04-15,372
294,349,515,3,44,3,598.66,0.05,1706.181,1335,371.18100000000004,مكتمل,بطاقة,2024-12-14,445
295,422,364,4,95,7,438.73,0.15,2610.4435,2268,342.44349999999986,مكتمل,مدى,2025-02-25,324
296,103,733,3,72,11,366.8,0.1,3631.32,3179,452.32000000000016,مكتمل,مدى,2024-04-12,289
297,161,384,2,9,2,148.03,0.0,296.06,206,90.06,مكتمل,بطاقة,2024-06-09,103
298,507,578,2,126,3,478.59,0.1,1292.193,1164,128.19299999999998,مكتمل,نقدي,2025-05-21,388
299,108,333,1,112,7,506.59,0.15,3014.2104999999997,2786,228.21049999999968,مكتمل,بطاقة,2024-04-17,398
300,452,257,2,65,11,241.01,0.2,2120.888,2101,19.88799999999992,مكتمل,بطاقة,2025-03-27,191
301,421,119,2,65,1,467.51,0.2,374.00800000000004,360,14.008000000000038,مكتمل,نقدي,2025-02-24,360
302,532,524,2,84,2,195.62,0.0,391.24,320,71.24000000000001,مكتمل,بطاقة,2025-06-15,160
303,158,335,4,90,2,215.12,0.2,344.192,362,-17.807999999999993,مكتمل,أبل باي,2024-06-06,181
304,108,731,5,38,5,453.34,0.15,1926.6949999999997,1770,156.6949999999997,مكتمل,بطاقة,2024-04-17,354
305,241,123,4,36,3,131.86,0.0,395.58000000000004,303,92.58000000000004,مكتمل,مدى,2024-08-28,101
306,535,508,1,4,1,170.48,0.1,153.432,129,24.431999999999988,مكتمل,مدى,2025-06-18,129
307,407,337,1,105,4,523.81,0.0,2095.24,1796,299.2399999999998,مكتمل,بطاقة,2025-02-10,449
308,106,479,2,97,2,489.5,0.0,979.0,724,255.0,مكتمل,بطاقة,2024-04-15,362
309,335,675,1,93,10,223.29,0.0,2232.9,1680,552.9000000000001,مكتمل,بطاقة,2024-11-30,168
310,113,150,2,103,6,515.3,0.1,2782.62,2190,592.6199999999999,مكتمل,نقدي,2024-04-22,365
311,510,367,3,72,1,29.09,0.0,29.09,25,4.09,مكتمل,تمارا,2025-05-24,25
312,439,415,1,4,2,463.07,0.05,879.833,712,167.83299999999997,مكتمل,مدى,2025-03-14,356
313,123,682,4,116,8,25.86,0.1,186.192,152,34.19200000000001,مكتمل,بطاقة,2024-05-02,19
314,247,725,1,118,-9,550.77,0.0,-4956.93,-3915,-1041.9300000000003,مسترجع,أبل باي,2024-09-03,435
316,433,505,3,72,5,66.0,0.0,330.0,285,45.0,مكتمل,أبل باي,2025-03-08,57
317,414,395,1,66,3,75.84,0.15,193.392,168,25.391999999999996,مكتمل,بطاقة,2025-02-17,56
318,92,351,4,95,10,97.85,0.0,978.5,710,268.5,مكتمل,نقدي,2024-04-01,71
319,144,182,2,64,6,674.11,0.1,3640.194,2946,694.194,مكتمل,مدى,2024-05-23,491
320,247,773,2,111,2,414.26,0.0,828.52,594,234.51999999999998,مكتمل,نقدي,2024-09-03,297
321,114,501,2,67,13,104.91,0.05,1295.6384999999998,1079,216.6384999999998,مكتمل,بطاقة,2024-04-23,83
322,23,523,1,66,2,572.07,0.0,1144.14,824,320.1400000000001,مكتمل,مدى,2024-01-23,412
323,248,471,2,89,6,307.33,0.1,1659.582,1530,129.5820000000001,مكتمل,نقدي,2024-09-04,255
324,322,799,3,72,2,87.36,0.1,157.248,144,13.24799999999999,مكتمل,بطاقة,2024-11-17,72
325,320,483,1,12,6,148.8,0.05,848.1600000000001,720,128.16000000000008,مكتمل,نقدي,2024-11-15,120
326,236,411,4,90,5,310.52,0.15,1319.7099999999998,1245,74.70999999999981,مكتمل,نقدي,2024-08-23,249
327,345,628,4,116,1,304.95,0.2,243.96,265,-21.039999999999992,مكتمل,نقدي,2024-12-10,265
328,495,422,2,89,10,563.83,0.05,5356.385,4290,1066.3850000000002,مكتمل,مدى,2025-05-09,429
329,213,617,2,111,3,312.13,0.05,889.5704999999999,684,205.57049999999992,مكتمل,تمارا,2024-07-31,228
330,119,630,5,22,13,697.99,0.1,8166.483000000001,6448,1718.483000000001,مكتمل,نقدي,2024-04-28,496
332,83,305,2,126,1,31.65,0.0,31.65,23,8.649999999999999,مكتمل,مدى,2024-03-23,23
334,144,148,1,19,9,48.82,0.05,417.411,360,57.411,مكتمل,بطاقة,2024-05-23,40
335,21,312,2,126,3,231.9,0.0,695.7,516,179.70000000000005,مكتمل,مدى,2024-01-21,172
336,476,528,1,105,9,556.01,0.0,5004.09,4257,747.0900000000001,مكتمل,مدى,2025-04-20,473
337,480,495,2,111,13,212.23,0.05,2621.0404999999996,2366,255.0404999999996,مكتمل,بطاقة,2025-04-24,182
338,208,488,2,67,4,148.04,0.0,592.16,488,104.15999999999997,مكتمل,مدى,2024-07-26,122
339,471,790,3,44,11,231.43,0.0,2545.73,2211,334.73,مكتمل,مدى,2025-04-15,201
340,441,41,2,89,11,318.69,0.15,2979.7515,2728,251.75149999999985,مكتمل,مدى,2025-03-16,248
341,476,86,5,38,-11,162.15,0.2,-1426.92,-1463,36.07999999999993,مسترجع,أبل باي,2025-04-20,133
343,464,723,3,44,11,407.94,0.2,3589.8720000000003,3806,-216.1279999999997,مكتمل,مدى,2025-04-08,346
344,181,578,5,22,5,478.59,0.05,2273.3025,1940,333.3024999999998,مكتمل,بطاقة,2024-06-29,388
345,180,456,3,72,3,363.66,0.0,1090.98,939,151.98000000000002,مكتمل,مدى,2024-06-28,313
346,534,329,3,72,1,322.58,0.15,274.193,265,9.192999999999984,مكتمل,نقدي,2025-06-17,265
347,21,315,1,118,10,194.57,0.0,1945.6999999999998,1450,495.6999999999998,مكتمل,نقدي,2024-01-21,145
348,280,301,2,64,3,334.88,0.1,904.176,750,154.17600000000004,مكتمل,أبل باي,2024-10-06,250
349,62,119,1,94,4,467.51,0.1,1683.036,1440,243.03600000000006,مكتمل,مدى,2024-03-02,360
350,535,188,2,64,2,96.13,0.05,182.647,134,48.64699999999999,مكتمل,مدى,2025-06-18,67
351,371,91,1,12,10,40.38,0.2,323.04,280,43.04000000000002,مكتمل,بطاقة,2025-01-05,28
352,105,415,5,38,10,463.07,0.15,3936.095,3560,376.0949999999998,مكتمل,بطاقة,2024-04-14,356
353,391,375,3,44,5,435.86,0.2,1743.4400000000003,1870,-126.55999999999972,مكتمل,نقدي,2025-01-25,374
354,470,517,2,64,10,632.2,0.15,5373.7,4980,393.6999999999998,مكتمل,تمارا,2025-04-14,498
355,365,738,1,112,7,570.19,0.05,3791.7635,3185,606.7635,مكتمل,مدى,2024-12-30,455
356,505,312,2,111,8,231.9,0.05,1762.44,1376,386.44000000000005,مكتمل,تمارا,2025-05-19,172
357,291,45,3,44,9,155.58,0.15,1190.187,1107,83.1869999999999,مكتمل,أبل باي,2024-10-17,123
358,143,705,3,72,6,248.56,0.0,1491.3600000000001,1188,303.3600000000001,مكتمل,نقدي,2024-05-22,198
359,301,423,3,72,4,97.15,0.15,330.31,324,6.310000000000002,مكتمل,أبل باي,2024-10-27,81
360,382,732,2,103,3,379.26,0.0,1137.78,927,210.77999999999997,مكتمل,مدى,2025-01-16,309
361,369,14,4,95,2,184.54,0.1,332.17199999999997,294,38.17199999999997,مكتمل,بطاقة,2025-01-03,147
362,107,307,1,41,5,521.81,0.0,2609.0499999999997,2070,539.0499999999997,مكتمل,نقدي,2024-04-16,414
363,128,711,5,38,10,322.36,0.15,2740.0600000000004,2250,490.0600000000004,مكتمل,تمارا,2024-05-07,225
364,151,655,1,12,7,480.49,0.15,2858.9155,2527,331.91550000000007,مكتمل,مدى,2024-05-30,361
365,176,198,4,36,2,247.75,0.0,495.5,380,115.5,مكتمل,مدى,2024-06-24,190
366,26,493,1,41,7,276.03,0.15,1642.3784999999998,1428,214.3784999999998,مكتمل,أبل باي,2024-01-26,204
367,318,171,2,111,2,631.74,0.0,1263.48,976,287.48,مكتمل,بطاقة,2024-11-13,488
368,12,64,2,64,5,50.0,0.0,250.0,1860,-1610.0,مكتمل,بطاقة,2024-01-12,372
369,210,661,5,75,2,264.95,0.15,450.41499999999996,420,30.414999999999964,مكتمل,نقدي,2024-07-28,210
370,321,236,4,98,2,622.47,0.05,1182.693,998,184.69299999999998,مكتمل,نقدي,2024-11-16,499
371,173,619,1,112,3,41.01,0.2,98.424,99,-0.5759999999999934,مكتمل,أبل باي,2024-06-21,33
372,522,693,1,4,1,396.56,0.15,337.07599999999996,292,45.075999999999965,مكتمل,نقدي,2025-06-05,292
373,158,423,2,89,1,97.15,0.1,87.435,81,6.435000000000002,مكتمل,أبل باي,2024-06-06,81
374,159,437,2,126,1,278.0,0.1,250.20000000000002,199,51.20000000000002,مكتمل,بطاقة,2024-06-07,199
375,52,523,3,44,10,572.07,0.1,5148.630000000001,4120,1028.630000000001,مكتمل,بطاقة,2024-02-21,412
376,138,434,3,44,2,558.18,0.0,1116.36,890,226.3599999999999,مكتمل,تمارا,2024-05-17,445
377,342,499,1,118,5,272.49,0.15,1158.0825,1130,28.082499999999982,مكتمل,مدى,2024-12-07,226
378,480,715,5,38,6,400.96,0.15,2044.8959999999997,1716,328.89599999999973,مكتمل,نقدي,2025-04-24,286
379,381,528,3,44,8,556.01,0.15,3780.868,3784,-3.132000000000062,مكتمل,نقدي,2025-01-15,473
380,535,643,1,19,5,398.8,0.05,1894.3,1380,514.3,مكتمل,مدى,2025-06-18,276
381,253,577,2,126,8,57.62,0.0,460.96,344,116.95999999999998,مكتمل,نقدي,2024-09-09,43
382,356,46,4,95,2,266.09,0.0,532.18,426,106.17999999999995,مكتمل,مدى,2024-12-21,213
383,192,733,2,126,6,366.8,0.0,2200.8,1734,466.8000000000002,مكتمل,بطاقة,2024-07-10,289
384,333,795,1,12,9,196.88,0.15,1506.132,1377,129.13200000000006,مكتمل,تمارا,2024-11-28,153
385,315,262,3,44,1,234.77,0.0,234.77,163,71.77000000000001,مكتمل,تمارا,2024-11-10,163
386,33,104,4,95,10,303.16,0.0,3031.6000000000004,2450,581.6000000000004,مكتمل,نقدي,2024-02-02,245
387,473,121,4,95,13,92.23,0.2,959.192,832,127.19200000000001,مكتمل,نقدي,2025-04-17,64
388,296,366,1,118,7,466.57,0.0,3265.99,2737,528.9899999999998,مكتمل,مدى,2024-10-22,391
389,244,348,2,126,2,56.98,0.2,91.168,84,7.168000000000006,مكتمل,نقدي,2024-08-31,42
390,307,297,1,12,8,184.14,0.0,1473.12,1072,401.1199999999999,مكتمل,مدى,2024-11-02,134
391,475,629,2,2,3,309.76,0.0,929.28,738,191.27999999999997,مكتمل,مدى,2025-04-19,246
392,445,167,2,2,11,29.13,0.0,320.43,242,78.43,مكتمل,نقدي,2025-03-20,22
393,462,705,1,94,6,248.56,0.05,1416.7920000000001,1188,228.79200000000014,مكتمل,أبل باي,2025-04-06,198
394,417,134,2,26,3,7.41,0.15,18.8955,18,0.8954999999999984,مكتمل,بطاقة,2025-02-20,6
395,408,187,1,94,1,421.3,0.1,379.17,335,44.170000000000016,مكتمل,بطاقة,2025-02-11,335
396,499,680,5,55,6,628.2,0.05,3580.7400000000002,2604,976.7400000000002,مكتمل,بطاقة,2025-05-13,434
397,30,573,1,5,10,539.04,0.0,5390.4,3890,1500.3999999999996,مكتمل,تمارا,2024-01-30,389
398,405,504,2,111,4,127.93,0.0,511.72,400,111.72000000000003,مكتمل,نقدي,2025-02-08,100
399,85,515,1,81,4,598.66,0.0,2394.64,1780,614.6399999999999,مكتمل,نقدي,2024-03-25,445
401,355,47,4,36,1,549.97,0.1,494.973,431,63.97300000000001,مكتمل,أبل باي,2024-12-20,431
402,33,123,2,9,4,131.86,0.15,448.324,404,44.32400000000001,مكتمل,مدى,2024-02-02,101
403,191,732,2,65,2,379.26,0.2,606.816,618,-11.183999999999969,مكتمل,بطاقة,2024-07-09,309
404,403,447,1,123,4,566.4,0.05,2152.3199999999997,1884,268.3199999999997,مكتمل,نقدي,2025-02-06,471
405,418,58,3,72,3,59.39,0.0,178.17000000000002,138,40.170000000000016,مكتمل,بطاقة,2025-02-21,46
406,308,144,2,68,4,98.49,0.15,334.866,336,-1.1340000000000146,مكتمل,بطاقة,2024-11-03,84
407,31,35,2,103,10,614.55,0.0,6145.5,4450,1695.5,مكتمل,نقدي,2024-01-31,445
408,434,453,2,17,8,248.24,0.0,1985.92,1624,361.9200000000001,مكتمل,مدى,2025-03-09,203
409,301,691,4,98,-3,202.46,0.1,-546.642,-510,-36.64200000000005,مسترجع,أبل باي,2024-10-27,170
410,401,565,1,81,4,262.12,0.1,943.6320000000001,888,55.63200000000006,مكتمل,بطاقة,2025-02-04,222
411,490,463,1,112,4,334.06,0.0,1336.24,1036,300.24,مكتمل,مدى,2025-05-04,259
412,39,640,4,54,10,247.64,0.0,2476.3999999999996,2140,336.39999999999964,مكتمل,نقدي,2024-02-08,214
413,148,793,5,91,1,569.0,0.05,540.55,454,86.54999999999995,مكتمل,بطاقة,2024-05-27,454
414,227,105,4,95,5,512.47,0.0,2562.3500000000004,1820,742.3500000000004,مكتمل,أبل باي,2024-08-14,364
415,342,441,3,44,3,515.26,0.0,1545.78,1095,450.78,مكتمل,مدى,2024-12-07,365
416,310,521,1,105,6,331.21,0.0,1987.2599999999998,1716,271.25999999999976,مكتمل,أبل باي,2024-11-05,286
418,223,402,1,105,5,558.19,0.15,2372.3075000000003,1940,432.30750000000035,مكتمل,أبل باي,2024-08-10,388
419,359,749,1,63,9,47.25,0.0,425.25,342,83.25,مكتمل,أبل باي,2024-12-24,38
420,130,665,3,44,2,280.81,0.1,505.458,482,23.458000000000027,مكتمل,مدى,2024-05-09,241
421,329,729,1,63,1,676.18,0.0,676.18,491,185.17999999999995,مكتمل,بطاقة,2024-11-24,491
422,229,398,1,12,6,49.78,0.15,253.878,210,43.877999999999986,مكتمل,مدى,2024-08-16,35
423,477,363,1,19,11,53.17,0.0,584.87,462,122.87,مكتمل,مدى,2025-04-21,42
424,43,761,4,54,4,50.0,0.0,200.0,1344,-1144.0,مكتمل,بطاقة,2024-02-12,336
425,536,300,3,44,1,401.64,0.0,401.64,334,67.63999999999999,مكتمل,بطاقة,2025-06-19,334
426,402,130,2,68,9,183.55,0.15,1404.1575,1296,108.15750000000003,مكتمل,أبل باي,2025-02-05,144
427,111,399,2,111,2,523.54,0.0,1047.08,766,281.0799999999999,مكتمل,بطاقة,2024-04-20,383
428,361,192,1,41,2,548.95,0.0,1097.9,900,197.9000000000001,مكتمل,نقدي,2024-12-26,450
429,502,160,1,123,4,72.05,0.1,259.38,236,23.379999999999995,مكتمل,نقدي,2025-05-16,59
430,351,737,2,84,3,405.47,0.05,1155.5895,879,276.58950000000004,مكتمل,بطاقة,2024-12-16,293
431,71,315,3,44,2,194.57,0.0,389.14,290,99.13999999999999,مكتمل,بطاقة,2024-03-11,145
432,389,698,5,55,7,662.9,0.1,4176.27,3332,844.2700000000004,مكتمل,مدى,2025-01-23,476
433,88,643,2,97,12,398.8,0.2,3828.4800000000005,3312,516.4800000000005,مكتمل,بطاقة,2024-03-28,276
434,140,331,3,44,5,601.08,0.0,3005.4,2080,925.4000000000001,مكتمل,تمارا,2024-05-19,416
435,455,51,4,54,8,564.3,0.0,4514.4,3712,802.3999999999996,مكتمل,نقدي,2025-03-30,464
436,541,770,5,91,-3,578.1,0.0,-1734.3000000000002,-1245,-489.3000000000002,مسترجع,أبل باي,2025-06-24,415
437,425,721,3,44,3,271.07,0.0,813.21,699,114.21000000000004,مكتمل,تمارا,2025-02-28,233
438,106,479,3,72,7,489.5,0.0,3426.5,2534,892.5,مكتمل,مدى,2024-04-15,362
439,306,374,3,44,7,303.73,0.05,2019.8045,1729,290.80449999999996,مكتمل,نقدي,2024-11-01,247
440,322,28,2,67,9,424.94,0.2,3059.568,3150,-90.43199999999979,مكتمل,بطاقة,2024-11-17,350
441,252,5,2,103,9,411.83,0.1,3335.823,2619,716.8229999999999,مكتمل,مدى,2024-09-08,291
442,351,313,2,111,10,267.6,0.15,2274.6,2230,44.59999999999991,مكتمل,مدى,2024-12-16,223
443,20,480,5,55,2,70.6,0.15,120.01999999999998,108,12.019999999999982,مكتمل,نقدي,2024-01-20,54
444,139,124,3,72,1,459.2,0.05,436.23999999999995,394,42.23999999999995,مكتمل,بطاقة,2024-05-18,394
445,353,353,2,2,10,62.92,0.15,534.82,540,-5.17999999999995,مكتمل,مدى,2024-12-18,54
446,459,301,4,54,1,334.88,0.0,334.88,250,84.88,مكتمل,بطاقة,2025-04-03,250
447,157,94,3,72,2,142.53,0.05,270.807,198,72.80700000000002,مكتمل,مدى,2024-06-05,99
448,354,721,5,55,7,271.07,0.0,1897.49,1631,266.49,مكتمل,بطاقة,2024-12-19,233
449,71,14,2,64,8,184.54,0.0,1476.32,1176,300.31999999999994,مكتمل,بطاقة,2024-03-11,147
450,195,233,3,72,4,612.19,0.2,1959.0080000000003,1784,175.00800000000027,مكتمل,نقدي,2024-07-13,446
451,252,459,3,72,3,146.74,0.2,352.17600000000004,306,46.176000000000045,مكتمل,نقدي,2024-09-08,102
452,538,516,1,123,6,448.9,0.0,2693.3999999999996,1878,815.3999999999996,مكتمل,تمارا,2025-06-21,313
453,504,95,4,36,7,48.27,0.15,287.2065,266,21.206500000000005,مكتمل,بطاقة,2025-05-18,38
454,128,769,3,44,4,371.12,0.0,1484.48,1076,408.48,مكتمل,بطاقة,2024-05-07,269
456,71,3,1,12,7,32.3,0.0,226.09999999999997,182,44.099999999999966,مكتمل,أبل باي,2024-03-11,26
457,89,708,2,97,7,198.1,0.05,1317.365,966,351.365,مكتمل,تمارا,2024-03-29,138
458,350,32,3,44,-5,445.36,0.05,-2115.46,-1585,-530.46,ملغي,نقدي,2024-12-15,317
459,493,629,3,72,10,309.76,0.05,2942.72,2460,482.7199999999998,مكتمل,مدى,2025-05-07,246
460,282,752,2,126,2,277.31,0.0,554.62,476,78.62,مكتمل,مدى,2024-10-08,238
461,67,172,4,98,1,247.65,0.0,247.65,178,69.65,مكتمل,أبل باي,2024-03-07,178
462,407,173,1,4,5,607.62,0.0,3038.1,2495,543.0999999999999,مكتمل,تمارا,2025-02-10,499
463,299,313,2,64,9,267.6,0.15,2047.14,2007,40.1400000000001,مكتمل,مدى,2024-10-25,223
464,398,196,4,36,10,15.63,0.2,125.04000000000002,130,-4.9599999999999795,مكتمل,بطاقة,2025-02-01,13
465,476,743,2,111,6,587.16,0.0,3522.96,2538,984.96,مكتمل,مدى,2025-04-20,423
467,295,446,4,90,3,194.74,0.0,584.22,474,110.22000000000003,مكتمل,مدى,2024-10-21,158
468,428,605,4,98,12,138.81,0.2,1332.576,1212,120.57600000000002,مكتمل,مدى,2025-03-03,101
469,296,121,4,95,8,92.23,0.0,737.84,512,225.84000000000003,مكتمل,نقدي,2024-10-22,64
471,133,371,3,44,5,347.07,0.0,1735.35,1325,410.3499999999999,مكتمل,نقدي,2024-05-12,265
472,261,752,1,12,4,277.31,0.0,1109.24,952,157.24,مكتمل,نقدي,2024-09-17,238
473,440,749,1,118,2,47.25,0.0,94.5,76,18.5,مكتمل,بطاقة,2025-03-15,38
474,513,210,2,9,1,74.16,0.2,59.328,54,5.328000000000003,مكتمل,مدى,2025-05-27,54
475,117,274,2,2,2,694.9,0.0,1389.8,998,391.79999999999995,مكتمل,أبل باي,2024-04-26,499
476,126,652,4,54,10,302.34,0.0,3023.3999999999996,2430,593.3999999999996,مكتمل,بطاقة,2024-05-05,243
478,139,261,3,44,2,205.53,0.2,328.848,350,-21.151999999999987,مكتمل,نقدي,2024-05-18,175
479,40,205,1,41,3,76.34,0.2,183.216,165,18.216000000000008,مكتمل,تمارا,2024-02-09,55
