SaleKey,DateKey,ProductKey,BranchKey,EmployeeKey,Quantity,UnitPrice,DiscountRate,TotalAmount,CostAmount,ProfitAmount,OrderStatus,PaymentMethod
312,439.0,415,1,4,2,463.07,0.05,879.84,712,167.84,مكتمل,مدى
313,123.0,682,4,116,8,25.86,0.1,186.16,152,34.16,مكتمل,بطاقة
314,247.0,725,1,118,9,550.77,0.0,4956.93,3915,1041.93,مسترجع,أبل باي
315,,139,2,9,8,336.31,0.0,116857.06616420319,1976,714.48,مكتمل,مدى
316,433.0,505,3,72,5,66.0,0.0,330.0,285,45.0,مكتمل,أبل باي
317,414.0,395,1,66,3,75.84,0.15,193.38,168,25.38,مكتمل,بطاقة
318,92.0,351,4,95,10,97.85,0.0,978.5,710,268.5,مكتمل,نقدي
319,144.0,182,2,64,6,674.11,0.1,3640.2,2946,694.2,مكتمل,مدى
320,247.0,773,2,111,2,414.26,0.0,828.52,594,234.52,مكتمل,نقدي
321,114.0,501,2,67,13,104.91,0.05,1295.58,1079,216.58,مكتمل,بطاقة
322,23.0,523,1,66,2,572.07,0.0,1144.14,824,320.14,مكتمل,مدى
323,248.0,471,2,89,6,307.33,0.1,1659.6,1530,129.6,مكتمل,نقدي
324,322.0,799,3,72,2,87.36,0.1,157.24,144,13.24,مكتمل,بطاقة
325,320.0,483,1,12,6,148.8,0.05,848.16,720,128.16,مكتمل,نقدي
326,236.0,411,4,90,5,310.52,0.15,1319.7,1245,74.7,مكتمل,نقدي
327,345.0,628,4,116,1,304.95,0.2,243.96,265,-21.04,مكتمل,نقدي
328,495.0,422,2,89,10,563.83,0.05,5356.4,4290,1066.4,مكتمل,مدى
329,213.0,617,2,111,3,312.13,0.05,889.56,684,205.56,مكتمل,تمارا
330,119.0,630,5,22,13,697.99,0.1,8166.47,6448,1718.47,مكتمل,نقدي
331,,401,1,93,1,33.33,0.0,33.33,23,10.33,مكتمل,أبل باي
332,83.0,305,2,126,1,31.65,0.0,31.65,23,8.65,مكتمل,مدى
333,,770,3,72,9,578.1,0.05,4942.8,3735,1207.8,مكتمل,بطاقة
334,144.0,148,1,19,9,48.82,0.05,417.42,360,57.42,مكتمل,بطاقة
335,21.0,312,2,126,3,231.9,0.0,695.7,516,179.7,مكتمل,مدى
336,476.0,528,1,105,9,556.01,0.0,5004.09,4257,747.09,مكتمل,مدى
337,480.0,495,2,111,13,212.23,0.05,2621.06,2366,255.06,مكتمل,بطاقة
338,208.0,488,2,67,4,148.04,0.0,592.16,488,104.16,مكتمل,مدى
339,471.0,790,3,44,11,231.43,0.0,2545.73,2211,334.73,مكتمل,مدى
340,441.0,41,2,89,11,318.69,0.15,2979.79,2728,251.79,مكتمل,مدى
341,476.0,86,5,38,11,162.15,0.2,1426.92,1463,-36.08,مسترجع,أبل باي
342,,85,2,84,7,507.63,0.0,3553.41,2702,851.41,مكتمل,مدى
343,464.0,723,3,44,11,407.94,0.2,3589.85,3806,-216.15,مكتمل,مدى
344,181.0,578,5,22,5,478.59,0.05,2273.3,1940,333.3,مكتمل,بطاقة
345,180.0,456,3,72,3,363.66,0.0,1090.98,939,151.98,مكتمل,مدى
346,534.0,329,3,72,1,322.58,0.15,274.19,265,9.19,مكتمل,نقدي
347,21.0,315,1,118,10,194.57,0.0,1945.7,1450,495.7,مكتمل,نقدي
348,280.0,301,2,64,3,334.88,0.1,904.17,750,154.17,مكتمل,أبل باي
349,62.0,119,1,94,4,467.51,0.1,1683.04,1440,243.04,مكتمل,مدى
350,535.0,188,2,64,2,96.13,0.05,182.64,134,48.64,مكتمل,مدى
351,371.0,91,1,12,10,40.38,0.2,323.0,280,43.0,مكتمل,بطاقة
352,105.0,415,5,38,10,463.07,0.15,3936.1,3560,376.1,مكتمل,بطاقة
353,391.0,375,3,44,5,435.86,0.2,1743.45,1870,-126.55,مكتمل,نقدي
354,470.0,517,2,64,10,632.2,0.15,5373.7,4980,393.7,مكتمل,تمارا
355,365.0,738,1,112,7,570.19,0.05,3791.76,3185,606.76,مكتمل,مدى
356,505.0,312,2,111,8,231.9,0.05,1762.4,1376,386.4,مكتمل,تمارا
357,291.0,45,3,44,9,155.58,0.15,1190.16,1107,83.16,مكتمل,أبل باي
358,143.0,705,3,72,6,248.56,0.0,1491.36,1188,303.36,مكتمل,نقدي
359,301.0,423,3,72,4,97.15,0.15,330.32,324,6.32,مكتمل,أبل باي
360,382.0,732,2,103,3,379.26,0.0,1137.78,927,210.78,مكتمل,مدى
361,369.0,14,4,95,2,184.54,0.1,332.18,294,38.18,مكتمل,بطاقة
362,107.0,307,1,41,5,521.81,0.0,2609.05,2070,539.05,مكتمل,نقدي
363,128.0,711,5,38,10,322.36,0.15,2740.1,2250,490.1,مكتمل,تمارا
364,151.0,655,1,12,7,480.49,0.15,2858.94,2527,331.94,مكتمل,مدى
365,176.0,198,4,36,2,247.75,0.0,495.5,380,115.5,مكتمل,مدى
366,26.0,493,1,41,7,276.03,0.15,1642.41,1428,214.41,مكتمل,أبل باي
367,318.0,171,2,111,2,631.74,0.0,1263.48,976,287.48,مكتمل,بطاقة
368,12.0,64,2,64,5,50.0,0.0,250.0,1860,-1610.0,مكتمل,بطاقة
369,210.0,661,5,75,2,264.95,0.15,450.42,420,30.42,مكتمل,نقدي
370,321.0,236,4,98,2,622.47,0.05,1182.7,998,184.7,مكتمل,نقدي
371,173.0,619,1,112,3,41.01,0.2,98.43,99,-0.57,مكتمل,أبل باي
372,522.0,693,1,4,1,396.56,0.15,337.08,292,45.08,مكتمل,نقدي
373,158.0,423,2,89,1,97.15,0.1,87.44,81,6.44,مكتمل,أبل باي
374,159.0,437,2,126,1,278.0,0.1,250.2,199,51.2,مكتمل,بطاقة
375,52.0,523,3,44,10,572.07,0.1,5148.6,4120,1028.6,مكتمل,بطاقة
376,138.0,434,3,44,2,558.18,0.0,1116.36,890,226.36,مكتمل,تمارا
377,342.0,499,1,118,5,272.49,0.15,1158.1,1130,28.1,مكتمل,مدى
378,480.0,715,5,38,6,400.96,0.15,2044.92,1716,328.92,مكتمل,نقدي
379,381.0,528,3,44,8,556.01,0.15,3780.88,3784,-3.12,مكتمل,نقدي
380,535.0,643,1,19,5,398.8,0.05,1894.3,1380,514.3,مكتمل,مدى
381,253.0,577,2,126,8,57.62,0.0,460.96,344,116.96,مكتمل,نقدي
382,356.0,46,4,95,2,266.09,0.0,532.18,426,106.18,مكتمل,مدى
383,192.0,733,2,126,6,366.8,0.0,2200.8,1734,466.8,مكتمل,بطاقة
384,333.0,795,1,12,9,196.88,0.15,1506.15,1377,129.15,مكتمل,تمارا
385,315.0,262,3,44,1,234.77,0.0,234.77,163,71.77,مكتمل,تمارا
386,33.0,104,4,95,10,303.16,0.0,3031.6,2450,581.6,مكتمل,نقدي
387,473.0,121,4,95,13,92.23,0.2,959.14,832,127.14,مكتمل,نقدي
388,296.0,366,1,118,7,466.57,0.0,3265.99,2737,528.99,مكتمل,مدى
389,244.0,348,2,126,2,56.98,0.2,91.16,84,7.16,مكتمل,نقدي
390,307.0,297,1,12,8,184.14,0.0,1473.12,1072,401.12,مكتمل,مدى
391,475.0,629,2,2,3,309.76,0.0,929.28,738,191.28,مكتمل,مدى
392,445.0,167,2,2,11,29.13,0.0,320.43,242,78.43,مكتمل,نقدي
393,462.0,705,1,94,6,248.56,0.05,1416.78,1188,228.78,مكتمل,أبل باي
394,417.0,134,2,26,3,7.41,0.15,18.9,18,0.9,مكتمل,بطاقة
395,408.0,187,1,94,1,421.3,0.1,379.17,335,44.17,مكتمل,بطاقة
396,499.0,680,5,55,6,628.2,0.05,3580.74,2604,976.74,مكتمل,بطاقة
397,30.0,573,1,5,10,539.04,0.0,5390.4,3890,1500.4,مكتمل,تمارا
398,405.0,504,2,111,4,127.93,0.0,511.72,400,111.72,مكتمل,نقدي
399,85.0,515,1,81,4,598.66,0.0,2394.64,1780,614.64,مكتمل,نقدي
400,,308,3,44,7,665.3,0.0,4657.1,3241,1416.1,مكتمل,أبل باي
401,355.0,47,4,36,1,549.97,0.1,494.97,431,63.97,مكتمل,أبل باي
402,33.0,123,2,9,4,131.86,0.15,448.32,404,44.32,مكتمل,مدى
403,191.0,732,2,65,2,379.26,0.2,606.82,618,-11.18,مكتمل,بطاقة
404,403.0,447,1,123,4,566.4,0.05,2152.32,1884,268.32,مكتمل,نقدي
405,418.0,58,3,72,3,59.39,0.0,178.17,138,40.17,مكتمل,بطاقة
406,308.0,144,2,68,4,98.49,0.15,334.88,336,-1.12,مكتمل,بطاقة
407,31.0,35,2,103,10,614.55,0.0,6145.5,4450,1695.5,مكتمل,نقدي
408,434.0,453,2,17,8,248.24,0.0,1985.92,1624,361.92,مكتمل,مدى
409,301.0,691,4,98,3,202.46,0.1,546.63,510,36.63,مسترجع,أبل باي
410,401.0,565,1,81,4,262.12,0.1,943.64,888,55.64,مكتمل,بطاقة
411,490.0,463,1,112,4,334.06,0.0,1336.24,1036,300.24,مكتمل,مدى
412,39.0,640,4,54,10,247.64,0.0,2476.4,2140,336.4,مكتمل,نقدي
413,148.0,793,5,91,1,569.0,0.05,540.55,454,86.55,مكتمل,بطاقة
414,227.0,105,4,95,5,512.47,0.0,2562.35,1820,742.35,مكتمل,أبل باي
415,342.0,441,3,44,3,515.26,0.0,1545.78,1095,450.78,مكتمل,مدى
416,310.0,521,1,105,6,331.21,0.0,1987.26,1716,271.26,مكتمل,أبل باي
417,,27,3,72,5,400.93,0.2,1603.7,1505,98.7,مكتمل,مدى
418,223.0,402,1,105,5,558.19,0.15,2372.3,1940,432.3,مكتمل,أبل باي
419,359.0,749,1,63,9,47.25,0.0,425.25,342,83.25,مكتمل,أبل باي
420,130.0,665,3,44,2,280.81,0.1,505.46,482,23.46,مكتمل,مدى
421,329.0,729,1,63,1,676.18,0.0,676.18,491,185.18,مكتمل,بطاقة
422,229.0,398,1,12,6,49.78,0.15,253.86,210,43.86,مكتمل,مدى
423,477.0,363,1,19,11,53.17,0.0,584.87,462,122.87,مكتمل,مدى
424,43.0,761,4,54,4,50.0,0.0,200.0,1344,-1144.0,مكتمل,بطاقة
425,536.0,300,3,44,1,401.64,0.0,401.64,334,67.64,مكتمل,بطاقة
426,402.0,130,2,68,9,183.55,0.15,1404.18,1296,108.18,مكتمل,أبل باي
427,111.0,399,2,111,2,523.54,0.0,1047.08,766,281.08,مكتمل,بطاقة
428,361.0,192,1,41,2,548.95,0.0,1097.9,900,197.9,مكتمل,نقدي
429,502.0,160,1,123,4,72.05,0.1,259.36,236,23.36,مكتمل,نقدي
430,351.0,737,2,84,3,405.47,0.05,1155.6,879,276.6,مكتمل,بطاقة
431,71.0,315,3,44,2,194.57,0.0,389.14,290,99.14,مكتمل,بطاقة
432,389.0,698,5,55,7,662.9,0.1,4176.27,3332,844.27,مكتمل,مدى
433,88.0,643,2,97,12,398.8,0.2,3828.48,3312,516.48,مكتمل,بطاقة
434,140.0,331,3,44,5,601.08,0.0,3005.4,2080,925.4,مكتمل,تمارا
435,455.0,51,4,54,8,564.3,0.0,4514.4,3712,802.4,مكتمل,نقدي
436,541.0,770,5,91,3,578.1,0.0,1734.3,1245,489.3,مسترجع,أبل باي
437,425.0,721,3,44,3,271.07,0.0,813.21,699,114.21,مكتمل,تمارا
438,106.0,479,3,72,7,489.5,0.0,3426.5,2534,892.5,مكتمل,مدى
439,306.0,374,3,44,7,303.73,0.05,2019.78,1729,290.78,مكتمل,نقدي
440,322.0,28,2,67,9,424.94,0.2,3059.55,3150,-90.45,مكتمل,بطاقة
441,252.0,5,2,103,9,411.83,0.1,3335.85,2619,716.85,مكتمل,مدى
442,351.0,313,2,111,10,267.6,0.15,2274.6,2230,44.6,مكتمل,مدى
443,20.0,480,5,55,2,70.6,0.15,120.02,108,12.02,مكتمل,نقدي
444,139.0,124,3,72,1,459.2,0.05,436.24,394,42.24,مكتمل,بطاقة
445,353.0,353,2,2,10,62.92,0.15,534.8,540,-5.2,مكتمل,مدى
446,459.0,301,4,54,1,334.88,0.0,334.88,250,84.88,مكتمل,بطاقة
447,157.0,94,3,72,2,142.53,0.05,270.8,198,72.8,مكتمل,مدى
448,354.0,721,5,55,7,271.07,0.0,1897.49,1631,266.49,مكتمل,بطاقة
449,71.0,14,2,64,8,184.54,0.0,1476.32,1176,300.32,مكتمل,بطاقة
450,195.0,233,3,72,4,612.19,0.2,1959.0,1784,175.0,مكتمل,نقدي
451,252.0,459,3,72,3,146.74,0.2,352.17,306,46.17,مكتمل,نقدي
452,538.0,516,1,123,6,448.9,0.0,2693.4,1878,815.4,مكتمل,تمارا
453,504.0,95,4,36,7,48.27,0.15,287.21,266,21.21,مكتمل,بطاقة
454,128.0,769,3,44,4,371.12,0.0,1484.48,1076,408.48,مكتمل,بطاقة
455,,327,2,126,13,430.37,0.0,5594.81,4784,810.81,مكتمل,مدى
456,71.0,3,1,12,7,32.3,0.0,226.1,182,44.1,مكتمل,أبل باي
457,89.0,708,2,97,7,198.1,0.05,1317.4,966,351.4,مكتمل,تمارا
458,350.0,32,3,44,5,445.36,0.05,2115.45,1585,530.45,ملغي,نقدي
459,493.0,629,3,72,10,309.76,0.05,2942.7,2460,482.7,مكتمل,مدى
460,282.0,752,2,126,2,277.31,0.0,554.62,476,78.62,مكتمل,مدى
461,67.0,172,4,98,1,247.65,0.0,247.65,178,69.65,مكتمل,أبل باي
462,407.0,173,1,4,5,607.62,0.0,3038.1,2495,543.1,مكتمل,تمارا
463,299.0,313,2,64,9,267.6,0.15,2047.14,2007,40.14,مكتمل,مدى
464,398.0,196,4,36,10,15.63,0.2,125.0,130,-5.0,مكتمل,بطاقة
465,476.0,743,2,111,6,587.16,0.0,3522.96,2538,984.96,مكتمل,مدى
466,,627,1,63,3,610.84,0.0,1832.52,1386,446.52,مكتمل,بطاقة
467,295.0,446,4,90,3,194.74,0.0,584.22,474,110.22,مكتمل,مدى
468,428.0,605,4,98,12,138.81,0.2,1332.6,1212,120.6,مكتمل,مدى
469,296.0,121,4,95,8,92.23,0.0,737.84,512,225.84,مكتمل,نقدي
470,,378,1,41,6,286.14,0.0,1716.84,1380,336.84,مكتمل,أبل باي
471,133.0,371,3,44,5,347.07,0.0,1735.35,1325,410.35,مكتمل,نقدي
472,261.0,752,1,12,4,277.31,0.0,1109.24,952,157.24,مكتمل,نقدي
473,440.0,749,1,118,2,47.25,0.0,94.5,76,18.5,مكتمل,بطاقة
474,513.0,210,2,9,1,74.16,0.2,59.33,54,5.33,مكتمل,مدى
475,117.0,274,2,2,2,694.9,0.0,1389.8,998,391.8,مكتمل,أبل باي
476,126.0,652,4,54,10,302.34,0.0,3023.4,2430,593.4,مكتمل,بطاقة
477,,301,1,94,7,334.88,0.0,2344.16,1750,594.16,مكتمل,مدى
478,139.0,261,3,44,2,205.53,0.2,328.84,350,-21.16,مكتمل,نقدي
479,40.0,205,1,41,3,76.34,0.2,183.21,165,18.21,مكتمل,تمارا
480,326.0,232,1,93,9,158.61,0.0,1427.49,1098,329.49,مكتمل,نقدي
481,240.0,114,3,44,4,21.75,0.05,82.64,60,22.64,مكتمل,مدى
482,241.0,339,2,9,5,634.56,0.0,3172.8,2430,742.8,مكتمل,بطاقة
483,347.0,312,2,84,1,231.9,0.0,231.9,172,59.9,مكتمل,نقدي
484,225.0,650,1,112,3,175.69,0.15,448.02,432,16.02,مسترجع,بطاقة
485,,314,3,72,4,531.95,0.2,1702.24,1508,194.24,مكتمل,أبل باي
486,141.0,734,2,65,3,669.31,0.0,2007.93,1422,585.93,ملغي,بطاقة
487,92.0,475,1,93,2,338.43,0.0,676.86,526,150.86,مكتمل,بطاقة
488,103.0,109,3,44,2,563.97,0.0,1127.94,854,273.94,مسترجع,بطاقة
489,158.0,437,3,44,2,278.0,0.2,444.8,398,46.8,مكتمل,بطاقة
490,3.0,629,4,98,5,309.76,0.2,1239.05,1230,9.05,مكتمل,مدى
491,484.0,517,2,97,13,632.2,0.05,7807.67,6474,1333.67,مسترجع,مدى
492,197.0,494,1,5,1,456.53,0.0,456.53,383,73.53,مكتمل,بطاقة
493,10.0,33,5,22,1,432.52,0.2,346.02,327,19.02,مكتمل,مدى
494,357.0,414,5,91,6,48.61,0.0,291.66,216,75.66,مكتمل,مدى
495,387.0,715,4,98,8,400.96,0.2,2566.16,2288,278.16,مكتمل,بطاقة
496,388.0,546,2,64,9,584.4,0.0,5259.6,3726,1533.6,مكتمل,مدى
497,423.0,35,1,66,2,614.55,0.05,1167.64,890,277.64,مكتمل,أبل باي
498,5.0,39,2,2,3,554.21,0.1,1496.37,1173,323.37,مكتمل,أبل باي
499,473.0,175,4,95,9,331.19,0.0,2980.71,2511,469.71,مكتمل,بطاقة
500,384.0,616,4,116,8,271.82,0.15,1848.4,1640,208.4,مكتمل,مدى
501,185.0,608,2,126,2,15.91,0.1,28.64,22,6.64,مكتمل,بطاقة
502,,409,3,72,3,594.34,0.0,1783.02,1329,454.02,مكتمل,مدى
503,458.0,398,1,63,13,49.78,0.0,647.14,455,192.14,مكتمل,مدى
504,513.0,463,2,65,6,334.06,0.05,1904.16,1554,350.16,مكتمل,مدى
505,370.0,701,1,41,10,585.96,0.0,5859.6,4980,879.6,مكتمل,نقدي
506,353.0,366,2,17,1,466.57,0.1,419.91,391,28.91,مكتمل,بطاقة
507,319.0,615,4,98,8,58.65,0.0,469.2,360,109.2,مكتمل,بطاقة
508,344.0,342,1,66,10,361.27,0.05,3432.1,3020,412.1,مكتمل,نقدي
509,,749,2,97,5,47.25,0.0,10261.173426783698,190,46.25,مكتمل,أبل باي
510,467.0,177,3,72,7,284.75,0.05,1893.57,1722,171.57,مكتمل,مدى
511,467.0,82,5,91,5,456.79,0.0,2283.95,1675,608.95,مكتمل,بطاقة
512,6.0,244,3,44,10,398.69,0.0,3986.9,3400,586.9,مكتمل,بطاقة
513,191.0,574,3,72,4,603.35,0.0,2413.4,1792,621.4,مكتمل,نقدي
514,426.0,546,4,90,9,584.4,0.15,4470.66,3726,744.66,مكتمل,بطاقة
515,217.0,677,2,84,5,101.48,0.15,431.3,430,1.3,مكتمل,نقدي
516,482.0,762,1,93,3,439.72,0.1,1187.25,948,239.25,مكتمل,مدى
517,489.0,508,4,90,9,170.48,0.2,1227.42,1161,66.42,مكتمل,أبل باي
518,434.0,613,2,103,1,360.21,0.1,324.19,261,63.19,مكتمل,بطاقة
519,162.0,743,1,118,3,587.16,0.2,1409.19,1269,140.19,مكتمل,بطاقة
520,38.0,68,4,116,4,50.0,0.2,160.0,636,-476.0,مكتمل,أبل باي
521,144.0,277,3,44,7,511.79,0.0,3582.53,2961,621.53,مكتمل,نقدي
522,116.0,335,1,81,10,215.12,0.1,1936.1,1810,126.1,ملغي,بطاقة
523,43.0,215,5,38,5,167.1,0.0,835.5,595,240.5,مكتمل,أبل باي
524,508.0,595,1,12,1,67.31,0.15,57.21,57,0.21,مكتمل,نقدي
525,272.0,90,4,90,10,227.52,0.0,2275.2,1890,385.2,مكتمل,تمارا
526,29.0,395,2,97,2,75.84,0.05,144.1,112,32.1,مكتمل,مدى
527,113.0,119,1,94,11,467.51,0.0,5142.61,3960,1182.61,مكتمل,أبل باي
528,26.0,568,5,55,8,415.16,0.0,3321.28,2448,873.28,مكتمل,نقدي
529,519.0,356,4,98,4,376.69,0.2,1205.4,1040,165.4,مكتمل,بطاقة
530,450.0,153,2,9,4,491.27,0.0,1965.08,1416,549.08,مسترجع,بطاقة
531,469.0,637,1,4,10,512.0,0.1,4608.0,3830,778.0,مكتمل,تمارا
532,232.0,458,2,68,2,639.95,0.0,1279.9,900,379.9,مكتمل,تمارا
533,258.0,774,2,65,5,458.59,0.0,2292.95,1655,637.95,مكتمل,تمارا
534,69.0,799,1,105,1,87.36,0.15,74.26,72,2.26,مكتمل,مدى
535,39.0,416,1,41,6,473.05,0.2,2270.64,1992,278.64,مكتمل,مدى
536,85.0,481,1,66,1,186.87,0.05,177.53,134,43.53,مكتمل,تمارا
537,324.0,255,2,64,4,62.47,0.2,199.92,192,7.92,مكتمل,تمارا
538,139.0,697,3,72,1,50.0,0.0,50.0,399,-349.0,مكتمل,أبل باي
539,126.0,512,5,75,6,386.77,0.15,1972.5,1920,52.5,مكتمل,تمارا
540,523.0,170,1,112,3,581.39,0.1,1569.75,1416,153.75,مكتمل,بطاقة
541,221.0,591,3,72,5,69.42,0.15,295.05,255,40.05,مكتمل,نقدي
542,475.0,683,3,72,3,420.31,0.0,1260.93,879,381.93,مكتمل,مدى
543,514.0,89,2,9,3,362.83,0.0,1088.49,819,269.49,مكتمل,تمارا
544,,138,4,98,4,174.44,0.2,558.2,496,62.2,مكتمل,بطاقة
545,544.0,141,4,90,2,27.32,0.15,46.44,46,0.44,مكتمل,بطاقة
546,463.0,91,1,66,7,40.38,0.0,282.66,196,86.66,مكتمل,بطاقة
547,445.0,618,4,54,1,69.94,0.0,69.94,49,20.94,مكتمل,مدى
548,437.0,96,3,72,5,38.26,0.0,191.3,160,31.3,مكتمل,نقدي
549,138.0,464,2,89,5,239.28,0.0,1196.4,840,356.4,مكتمل,بطاقة
550,354.0,125,5,22,9,194.78,0.05,1665.36,1368,297.36,مكتمل,تمارا
551,450.0,536,4,36,5,450.77,0.15,1915.75,1890,25.75,مكتمل,تمارا
552,280.0,287,4,90,8,50.0,0.05,380.0,3744,-3364.0,مكتمل,أبل باي
553,28.0,306,3,44,7,470.39,0.0,3292.73,2828,464.73,مكتمل,نقدي
554,73.0,283,1,19,14,330.69,0.05,4398.24,3668,730.24,مكتمل,بطاقة
555,233.0,498,3,44,1,304.84,0.05,289.6,235,54.6,مكتمل,بطاقة
556,251.0,745,3,44,7,493.93,0.15,2938.88,2695,243.88,مكتمل,مدى
557,287.0,603,1,4,1,426.3,0.0,426.3,312,114.3,مكتمل,بطاقة
558,295.0,656,2,97,10,451.83,0.15,3840.6,3690,150.6,مكتمل,نقدي
559,53.0,672,1,66,5,544.94,0.05,2588.45,2075,513.45,مكتمل,نقدي
560,332.0,45,4,98,3,155.58,0.0,466.74,369,97.74,مكتمل,بطاقة
561,428.0,509,2,17,2,176.13,0.0,352.26,284,68.26,مكتمل,بطاقة
562,51.0,338,1,4,3,106.67,0.05,304.02,267,37.02,مكتمل,أبل باي
563,228.0,466,3,72,3,411.96,0.1,1112.28,864,248.28,مكتمل,تمارا
564,366.0,472,2,17,6,577.97,0.15,2947.62,2970,-22.38,ملغي,أبل باي
565,,712,1,105,10,99.12,0.0,991.2,850,141.2,مكتمل,نقدي
566,95.0,511,1,41,3,231.62,0.15,590.64,567,23.64,مكتمل,نقدي
567,540.0,536,4,36,5,450.77,0.0,2253.85,1890,363.85,ملغي,مدى
568,214.0,120,2,126,2,332.05,0.0,664.1,572,92.1,مكتمل,بطاقة
569,256.0,180,1,112,9,29.79,0.2,214.47,216,-1.53,مكتمل,أبل باي
570,410.0,631,3,44,9,168.28,0.2,1211.58,1188,23.58,مكتمل,بطاقة
571,322.0,540,1,105,2,487.9,0.0,975.8,702,273.8,مكتمل,مدى
572,408.0,426,3,72,10,279.29,0.0,2792.9,2170,622.9,مكتمل,نقدي
573,163.0,766,1,105,5,411.81,0.05,1956.1,1545,411.1,مكتمل,بطاقة
574,541.0,356,3,44,7,376.69,0.05,2505.02,1820,685.02,مكتمل,مدى
575,163.0,616,3,44,2,271.82,0.2,434.92,410,24.92,مكتمل,مدى
576,476.0,59,2,103,2,617.45,0.1,1111.42,984,127.42,مكتمل,بطاقة
577,46.0,191,2,26,7,591.83,0.0,4142.81,3003,1139.81,مكتمل,بطاقة
578,85.0,436,2,64,4,202.36,0.0,809.44,628,181.44,مكتمل,أبل باي
579,444.0,335,3,44,8,215.12,0.15,1462.8,1448,14.8,مكتمل,بطاقة
580,489.0,484,1,66,8,597.17,0.0,4777.36,3552,1225.36,مكتمل,بطاقة
581,411.0,400,4,98,3,119.88,0.05,341.67,282,59.67,مكتمل,نقدي
582,69.0,503,2,97,5,291.85,0.15,1240.35,1160,80.35,مكتمل,نقدي
583,376.0,682,2,97,9,25.86,0.0,232.74,171,61.74,مكتمل,بطاقة
584,535.0,519,5,55,2,206.45,0.0,412.9,296,116.9,مكتمل,بطاقة
585,470.0,462,1,41,13,423.87,0.0,5510.31,4381,1129.31,مكتمل,تمارا
586,224.0,552,2,67,4,190.8,0.0,763.2,644,119.2,مكتمل,مدى
587,332.0,385,4,90,12,702.19,0.0,8426.28,5844,2582.28,مكتمل,نقدي
588,473.0,502,3,44,3,210.12,0.2,504.3,501,3.3,مكتمل,نقدي
589,246.0,322,4,90,10,72.94,0.15,620.0,630,-10.0,مكتمل,مدى
590,202.0,286,3,72,2,104.7,0.0,209.4,152,57.4,مكتمل,مدى
591,409.0,728,3,44,7,608.15,0.1,3831.38,3262,569.38,مكتمل,بطاقة
592,447.0,710,1,81,11,65.07,0.15,608.41,572,36.41,مكتمل,مدى
593,485.0,785,3,72,6,446.72,0.1,2412.3,2226,186.3,مكتمل,مدى
594,275.0,748,3,72,5,566.72,0.0,2833.6,2245,588.6,مكتمل,نقدي
595,101.0,19,1,112,5,36.79,0.2,147.15,135,12.15,مكتمل,بطاقة
596,478.0,261,1,66,11,205.53,0.0,2260.83,1925,335.83,مكتمل,أبل باي
597,438.0,457,1,4,2,50.0,0.0,100.0,610,-510.0,مكتمل,مدى
598,386.0,526,2,68,1,275.17,0.2,220.14,210,10.14,مكتمل,بطاقة
599,404.0,424,1,4,6,427.7,0.0,2566.2,2118,448.2,مكتمل,أبل باي
600,491.0,450,2,126,8,136.26,0.15,926.56,792,134.56,مكتمل,مدى
601,387.0,40,5,75,7,616.44,0.05,4099.34,3283,816.34,مكتمل,مدى
602,383.0,529,5,38,1,223.18,0.1,200.86,186,14.86,مكتمل,مدى
603,140.0,290,3,72,8,293.83,0.0,2350.64,1752,598.64,مكتمل,تمارا
604,474.0,756,2,67,1,614.14,0.0,614.14,433,181.14,مكتمل,نقدي
605,181.0,251,2,84,2,334.05,0.1,601.3,528,73.3,مكتمل,بطاقة
606,226.0,774,3,72,2,458.59,0.0,917.18,662,255.18,مكتمل,بطاقة
607,151.0,728,2,97,6,608.15,0.2,2919.12,2796,123.12,مكتمل,تمارا
608,2.0,223,1,41,2,224.1,0.15,380.96,328,52.96,مكتمل,نقدي
609,92.0,533,1,5,9,248.4,0.05,2123.82,1764,359.82,مكتمل,بطاقة
610,19.0,21,1,63,5,57.39,0.0,286.95,200,86.95,مكتمل,نقدي
611,362.0,545,4,36,2,135.69,0.0,271.38,220,51.38,مكتمل,مدى
612,486.0,242,1,81,6,569.7,0.0,3418.2,2544,874.2,مكتمل,أبل باي
613,92.0,603,4,90,3,426.3,0.2,1023.12,936,87.12,مكتمل,مدى
614,162.0,765,3,44,5,65.68,0.2,262.7,285,-22.3,مكتمل,أبل باي
615,478.0,113,1,118,13,672.09,0.1,7863.44,6461,1402.44,مكتمل,تمارا
616,323.0,45,4,98,2,155.58,0.0,311.16,246,65.16,مكتمل,أبل باي
617,322.0,166,5,55,9,624.96,0.2,4499.73,4203,296.73,مكتمل,مدى
618,36.0,700,1,63,6,158.01,0.2,758.46,756,2.46,مكتمل,أبل باي
619,260.0,450,2,111,1,136.26,0.0,136.26,99,37.26,مكتمل,بطاقة
620,272.0,183,1,5,5,526.67,0.0,2633.35,1925,708.35,مكتمل,بطاقة
621,436.0,265,3,44,12,444.4,0.05,5066.16,4176,890.16,مكتمل,نقدي
622,496.0,444,2,68,9,429.73,0.2,3094.02,2799,295.02,مكتمل,تمارا
623,165.0,11,2,103,6,142.76,0.0,856.56,708,148.56,مكتمل,بطاقة
624,9.0,175,5,75,1,331.19,0.05,314.63,279,35.63,مكتمل,مدى
625,498.0,622,3,44,9,50.0,0.0,450.0,621,-171.0,مكتمل,أبل باي
